Model: mistral_7b-instruct.txt
Dataset: CNNDM.json
Temperature: 0.1
Total inference time: 37201.88 seconds
Average inference time per article: 17.9 seconds
Inference times per article:
Article 1917: 30.23 seconds
Article 1918: 11.03 seconds
Article 1919: 40.27 seconds
Article 1920: 7.61 seconds
Article 1921: 22.49 seconds
Article 1922: 5.53 seconds
Article 1923: 4.82 seconds
Article 1924: 28.67 seconds
Article 1925: 18.43 seconds
Article 1926: 25.05 seconds
Article 1927: 23.07 seconds
Article 1928: 19.99 seconds
Article 1929: 31.32 seconds
Article 1930: 17.11 seconds
Article 1931: 10.66 seconds
Article 1932: 27.94 seconds
Article 1933: 0.00 seconds
Article 1934: 10.39 seconds
Article 1935: 21.53 seconds
Article 1936: 13.31 seconds
Article 1937: 26.10 seconds
Article 1938: 20.52 seconds
Article 1939: 18.39 seconds
Article 1940: 15.78 seconds
Article 1941: 33.96 seconds
Article 1942: 21.91 seconds
Article 1943: 24.92 seconds
Article 1944: 9.30 seconds
Article 1945: 15.24 seconds
Article 1946: 13.42 seconds
Article 1947: 10.48 seconds
Article 1948: 18.33 seconds
Article 1949: 6.94 seconds
Article 1950: 23.41 seconds
Article 1951: 9.23 seconds
Article 1952: 22.49 seconds
Article 1953: 38.83 seconds
Article 1954: 35.88 seconds
Article 1955: 21.84 seconds
Article 1956: 25.99 seconds
Article 1957: 21.76 seconds
Article 1958: 23.24 seconds
Article 1959: 3.01 seconds
Article 1960: 16.37 seconds
Article 1961: 19.27 seconds
Article 1962: 25.91 seconds
Article 1963: 21.04 seconds
Article 1964: 0.00 seconds
Article 1965: 27.87 seconds
Article 1966: 10.17 seconds
Article 1967: 19.63 seconds
Article 1968: 35.57 seconds
Article 1969: 30.84 seconds
Article 1970: 15.47 seconds
Article 1971: 13.13 seconds
Article 1972: 16.26 seconds
Article 1973: 9.72 seconds
Article 1974: 16.81 seconds
Article 1975: 2.25 seconds
Article 1976: 2.26 seconds
Article 1977: 30.74 seconds
Article 1978: 2.76 seconds
Article 1979: 13.73 seconds
Article 1980: 24.50 seconds
Article 1981: 15.36 seconds
Article 1982: 21.33 seconds
Article 1983: 24.29 seconds
Article 1984: 11.84 seconds
Article 1985: 12.87 seconds
Article 1986: 29.11 seconds
Article 1987: 30.85 seconds
Article 1988: 8.23 seconds
Article 1989: 4.59 seconds
Article 1990: 23.25 seconds
Article 1991: 20.93 seconds
Article 1992: 2.06 seconds
Article 1993: 16.39 seconds
Article 1994: 16.60 seconds
Article 1995: 24.05 seconds
Article 1996: 29.48 seconds
Article 1997: 31.77 seconds
Article 1998: 14.91 seconds
Article 1999: 22.05 seconds
Article 2000: 1.11 seconds
