Model: llama2:13b-chat
Dataset: CNNDM.json
Temperature: 0.1
Total inference time: 52481.90 seconds
Average inference time per article: 25.7 seconds
Inference times per article:
Article 1918: 16.58 seconds
Article 1919: 18.90 seconds
Article 1920: 26.90 seconds
Article 1921: 29.95 seconds
Article 1922: 34.87 seconds
Article 1923: 18.41 seconds
Article 1924: 23.31 seconds
Article 1925: 28.24 seconds
Article 1926: 29.04 seconds
Article 1927: 16.42 seconds
Article 1928: 22.45 seconds
Article 1929: 22.04 seconds
Article 1930: 26.96 seconds
Article 1931: 29.07 seconds
Article 1932: 20.55 seconds
Article 1933: 33.84 seconds
Article 1934: 16.95 seconds
Article 1935: 32.94 seconds
Article 1936: 40.30 seconds
Article 1937: 25.26 seconds
Article 1938: 20.38 seconds
Article 1939: 27.14 seconds
Article 1940: 37.80 seconds
Article 1941: 13.60 seconds
Article 1942: 24.57 seconds
Article 1943: 26.30 seconds
Article 1944: 19.84 seconds
Article 1945: 40.49 seconds
Article 1946: 13.64 seconds
Article 1947: 15.89 seconds
Article 1948: 37.08 seconds
Article 1949: 40.47 seconds
Article 1950: 5.26 seconds
Article 1951: 21.97 seconds
Article 1952: 16.19 seconds
Article 1953: 33.73 seconds
Article 1954: 28.88 seconds
Article 1955: 13.47 seconds
Article 1956: 15.28 seconds
Article 1957: 41.54 seconds
Article 1958: 22.62 seconds
Article 1959: 21.22 seconds
Article 1960: 30.79 seconds
Article 1961: 42.24 seconds
Article 1962: 19.95 seconds
Article 1963: 25.42 seconds
Article 1964: 41.24 seconds
Article 1965: 27.86 seconds
Article 1966: 16.60 seconds
Article 1967: 28.00 seconds
Article 1968: 29.30 seconds
Article 1969: 18.70 seconds
Article 1970: 41.11 seconds
Article 1971: 19.88 seconds
Article 1972: 20.02 seconds
Article 1973: 32.35 seconds
Article 1974: 48.76 seconds
Article 1975: 13.30 seconds
Article 1976: 33.94 seconds
Article 1977: 26.66 seconds
Article 1978: 24.25 seconds
Article 1979: 3.61 seconds
Article 1980: 26.93 seconds
Article 1981: 29.75 seconds
Article 1982: 15.43 seconds
Article 1983: 27.05 seconds
Article 1984: 41.49 seconds
Article 1985: 23.01 seconds
Article 1986: 15.97 seconds
Article 1987: 32.66 seconds
Article 1988: 27.99 seconds
Article 1989: 41.31 seconds
Article 1990: 36.68 seconds
Article 1991: 23.40 seconds
Article 1992: 21.93 seconds
Article 1993: 36.42 seconds
Article 1994: 33.98 seconds
Article 1995: 28.48 seconds
Article 1996: 27.12 seconds
Article 1997: 22.97 seconds
Article 1998: 17.27 seconds
Article 1999: 30.48 seconds
Article 2000: 7.26 seconds
