Model: llama2:7b-chat
Dataset: SAMSum.json
Temperature: 0.1
Total inference time: 24356.91 seconds
Average inference time per article: 11.5 seconds
Inference times per article:
Article 1918: 8.00 seconds
Article 1919: 0.00 seconds
Article 1920: 0.92 seconds
Article 1921: 0.00 seconds
Article 1922: 29.44 seconds
Article 1923: 0.00 seconds
Article 1924: 0.67 seconds
Article 1925: 10.00 seconds
Article 1926: 0.00 seconds
Article 1927: 21.42 seconds
Article 1928: 0.45 seconds
Article 1929: 0.00 seconds
Article 1930: 12.21 seconds
Article 1931: 9.23 seconds
Article 1932: 22.10 seconds
Article 1933: 12.22 seconds
Article 1934: 20.50 seconds
Article 1935: 15.51 seconds
Article 1936: 26.30 seconds
Article 1937: 0.73 seconds
Article 1938: 14.14 seconds
Article 1939: 33.38 seconds
Article 1940: 28.72 seconds
Article 1941: 24.03 seconds
Article 1942: 3.59 seconds
Article 1943: 0.00 seconds
Article 1944: 15.90 seconds
Article 1945: 7.17 seconds
Article 1946: 0.56 seconds
Article 1947: 5.98 seconds
Article 1948: 14.26 seconds
Article 1949: 13.36 seconds
Article 1950: 8.90 seconds
Article 1951: 31.15 seconds
Article 1952: 13.11 seconds
Article 1953: 18.88 seconds
Article 1954: 16.73 seconds
Article 1955: 5.88 seconds
Article 1956: 23.72 seconds
Article 1957: 16.92 seconds
Article 1958: 14.01 seconds
Article 1959: 15.07 seconds
Article 1960: 0.00 seconds
Article 1961: 28.25 seconds
Article 1962: 4.77 seconds
Article 1963: 9.65 seconds
Article 1964: 4.33 seconds
Article 1965: 15.20 seconds
Article 1966: 7.76 seconds
Article 1967: 3.83 seconds
Article 1968: 28.13 seconds
Article 1969: 14.32 seconds
Article 1970: 19.59 seconds
Article 1971: 13.09 seconds
Article 1972: 23.78 seconds
Article 1973: 21.81 seconds
Article 1974: 15.02 seconds
Article 1975: 23.61 seconds
Article 1976: 19.78 seconds
Article 1977: 6.21 seconds
Article 1978: 7.15 seconds
Article 1979: 16.42 seconds
Article 1980: 25.45 seconds
Article 1981: 0.00 seconds
Article 1982: 0.83 seconds
Article 1983: 15.49 seconds
Article 1984: 0.83 seconds
Article 1985: 0.00 seconds
Article 1986: 7.50 seconds
Article 1987: 21.15 seconds
Article 1988: 0.00 seconds
Article 1989: 10.13 seconds
Article 1990: 22.34 seconds
Article 1991: 24.29 seconds
Article 1992: 8.02 seconds
Article 1993: 9.41 seconds
Article 1994: 11.68 seconds
Article 1995: 21.34 seconds
Article 1996: 9.06 seconds
Article 1997: 19.05 seconds
Article 1998: 22.24 seconds
Article 1999: 0.00 seconds
Article 2000: 4.64 seconds
