Model: mistral_7binstruct
Dataset: SAMSum.json
Temperature: 2.1
Total inference time: 20169.02 seconds
Average inference time per article: 8.3 seconds
Inference times per article:
Article 1918: 14.87 seconds
Article 1919: 2.62 seconds
Article 1920: 1.87 seconds
Article 1921: 18.77 seconds
Article 1922: 3.66 seconds
Article 1923: 8.34 seconds
Article 1924: 2.66 seconds
Article 1925: 2.85 seconds
Article 1926: 2.53 seconds
Article 1927: 1.72 seconds
Article 1928: 3.46 seconds
Article 1929: 2.17 seconds
Article 1930: 6.65 seconds
Article 1931: 6.74 seconds
Article 1932: 6.40 seconds
Article 1933: 26.58 seconds
Article 1934: 21.17 seconds
Article 1935: 15.34 seconds
Article 1936: 18.40 seconds
Article 1937: 1.63 seconds
Article 1938: 15.01 seconds
Article 1939: 12.40 seconds
Article 1940: 8.86 seconds
Article 1941: 17.79 seconds
Article 1942: 2.83 seconds
Article 1943: 9.72 seconds
Article 1944: 2.66 seconds
Article 1945: 1.91 seconds
Article 1946: 6.89 seconds
Article 1947: 2.84 seconds
Article 1948: 12.00 seconds
Article 1949: 17.92 seconds
Article 1950: 2.83 seconds
Article 1951: 13.08 seconds
Article 1952: 13.83 seconds
Article 1953: 14.28 seconds
Article 1954: 3.58 seconds
Article 1955: 12.29 seconds
Article 1956: 11.88 seconds
Article 1957: 1.38 seconds
Article 1958: 9.96 seconds
Article 1959: 23.60 seconds
Article 1960: 3.36 seconds
Article 1961: 7.38 seconds
Article 1962: 5.87 seconds
Article 1963: 11.44 seconds
Article 1964: 18.13 seconds
Article 1965: 21.60 seconds
Article 1966: 2.44 seconds
Article 1967: 3.21 seconds
Article 1968: 1.33 seconds
Article 1969: 9.37 seconds
Article 1970: 1.31 seconds
Article 1971: 13.60 seconds
Article 1972: 8.72 seconds
Article 1973: 2.82 seconds
Article 1974: 24.32 seconds
Article 1975: 21.73 seconds
Article 1976: 9.87 seconds
Article 1977: 25.52 seconds
Article 1978: 13.00 seconds
Article 1979: 2.65 seconds
Article 1980: 7.56 seconds
Article 1981: 2.43 seconds
Article 1982: 8.01 seconds
Article 1983: 18.17 seconds
Article 1984: 14.47 seconds
Article 1985: 3.57 seconds
Article 1986: 1.64 seconds
Article 1987: 1.52 seconds
Article 1988: 4.58 seconds
Article 1989: 17.70 seconds
Article 1990: 3.13 seconds
Article 1991: 2.24 seconds
Article 1992: 24.04 seconds
Article 1993: 28.64 seconds
Article 1994: 3.22 seconds
Article 1995: 14.29 seconds
Article 1996: 1.57 seconds
Article 1997: 9.15 seconds
Article 1998: 21.19 seconds
Article 1999: 15.04 seconds
Article 2000: 13.00 seconds
