Model: Mixtral-8x7B-Instruct
Dataset: Arxiv.json
Temperature: 0.1
Total inference time: 199987.98 seconds
Average inference time per article: 100.3 seconds
Inference times per article:
Article 1917: 114.61 seconds
Article 1918: 103.64 seconds
Article 1919: 86.34 seconds
Article 1920: 98.37 seconds
Article 1921: 107.87 seconds
Article 1922: 106.06 seconds
Article 1923: 100.08 seconds
Article 1924: 102.74 seconds
Article 1925: 101.47 seconds
Article 1926: 103.52 seconds
Article 1927: 95.59 seconds
Article 1928: 92.81 seconds
Article 1929: 99.92 seconds
Article 1930: 101.28 seconds
Article 1931: 99.23 seconds
Article 1932: 109.17 seconds
Article 1933: 102.52 seconds
Article 1934: 105.75 seconds
Article 1935: 121.21 seconds
Article 1936: 109.77 seconds
Article 1937: 109.51 seconds
Article 1938: 111.75 seconds
Article 1939: 97.79 seconds
Article 1940: 79.71 seconds
Article 1941: 101.25 seconds
Article 1942: 100.91 seconds
Article 1943: 98.75 seconds
Article 1944: 95.16 seconds
Article 1945: 80.51 seconds
Article 1946: 99.57 seconds
Article 1947: 116.28 seconds
Article 1948: 89.06 seconds
Article 1949: 106.52 seconds
Article 1950: 95.61 seconds
Article 1951: 105.33 seconds
Article 1952: 86.65 seconds
Article 1953: 102.85 seconds
Article 1954: 85.74 seconds
Article 1955: 87.89 seconds
Article 1956: 107.20 seconds
Article 1957: 122.85 seconds
Article 1958: 114.50 seconds
Article 1959: 81.92 seconds
Article 1960: 88.15 seconds
Article 1961: 109.94 seconds
Article 1962: 104.68 seconds
Article 1963: 113.70 seconds
Article 1964: 109.92 seconds
Article 1965: 104.49 seconds
Article 1966: 99.77 seconds
Article 1967: 87.53 seconds
Article 1968: 98.17 seconds
Article 1969: 95.42 seconds
Article 1970: 103.86 seconds
Article 1971: 111.84 seconds
Article 1972: 84.55 seconds
Article 1973: 106.05 seconds
Article 1974: 100.75 seconds
Article 1975: 100.45 seconds
Article 1976: 95.47 seconds
Article 1977: 96.29 seconds
Article 1978: 104.21 seconds
Article 1979: 89.41 seconds
Article 1980: 114.98 seconds
Article 1981: 103.20 seconds
Article 1982: 124.66 seconds
Article 1983: 88.63 seconds
Article 1984: 97.97 seconds
Article 1985: 91.09 seconds
Article 1986: 94.03 seconds
Article 1987: 126.24 seconds
Article 1988: 105.56 seconds
Article 1989: 79.29 seconds
Article 1990: 93.26 seconds
Article 1991: 101.29 seconds
Article 1992: 98.02 seconds
Article 1993: 109.19 seconds
Article 1994: 114.74 seconds
Article 1995: 104.22 seconds
Article 1996: 107.37 seconds
Article 1997: 89.09 seconds
Article 1998: 96.46 seconds
Article 1999: 104.11 seconds
Article 2000: 101.82 seconds
