Model: mistral_7b-instruct.txt
Dataset: ArXiv.json
Temperature: 0.1
Total inference time: 105354.19 seconds
Average inference time per article: 52.9 seconds
Inference times per article:
Article 1917: 66.40 seconds
Article 1918: 56.92 seconds
Article 1919: 43.53 seconds
Article 1920: 46.41 seconds
Article 1921: 58.12 seconds
Article 1922: 31.95 seconds
Article 1923: 54.91 seconds
Article 1924: 39.15 seconds
Article 1925: 64.13 seconds
Article 1926: 55.43 seconds
Article 1927: 62.37 seconds
Article 1928: 57.78 seconds
Article 1929: 49.41 seconds
Article 1930: 44.86 seconds
Article 1931: 47.73 seconds
Article 1932: 30.06 seconds
Article 1933: 72.55 seconds
Article 1934: 75.88 seconds
Article 1935: 61.18 seconds
Article 1936: 65.33 seconds
Article 1937: 66.03 seconds
Article 1938: 49.32 seconds
Article 1939: 59.69 seconds
Article 1940: 54.38 seconds
Article 1941: 74.18 seconds
Article 1942: 39.30 seconds
Article 1943: 44.77 seconds
Article 1944: 57.75 seconds
Article 1945: 50.82 seconds
Article 1946: 45.32 seconds
Article 1947: 43.77 seconds
Article 1948: 51.25 seconds
Article 1949: 38.55 seconds
Article 1950: 54.89 seconds
Article 1951: 51.95 seconds
Article 1952: 53.80 seconds
Article 1953: 71.94 seconds
Article 1954: 53.37 seconds
Article 1955: 43.38 seconds
Article 1956: 49.99 seconds
Article 1957: 47.65 seconds
Article 1958: 60.63 seconds
Article 1959: 64.56 seconds
Article 1960: 48.41 seconds
Article 1961: 45.74 seconds
Article 1962: 67.67 seconds
Article 1963: 61.24 seconds
Article 1964: 48.41 seconds
Article 1965: 39.79 seconds
Article 1966: 52.81 seconds
Article 1967: 56.95 seconds
Article 1968: 51.70 seconds
Article 1969: 60.78 seconds
Article 1970: 52.95 seconds
Article 1971: 40.78 seconds
Article 1972: 51.06 seconds
Article 1973: 59.55 seconds
Article 1974: 30.59 seconds
Article 1975: 43.28 seconds
Article 1976: 56.37 seconds
Article 1977: 58.54 seconds
Article 1978: 57.61 seconds
Article 1979: 60.24 seconds
Article 1980: 50.29 seconds
Article 1981: 54.07 seconds
Article 1982: 58.96 seconds
Article 1983: 55.26 seconds
Article 1984: 68.61 seconds
Article 1985: 65.63 seconds
Article 1986: 44.14 seconds
Article 1987: 53.61 seconds
Article 1988: 46.48 seconds
Article 1989: 39.95 seconds
Article 1990: 47.57 seconds
Article 1991: 55.74 seconds
Article 1992: 63.14 seconds
Article 1993: 50.12 seconds
Article 1994: 50.89 seconds
Article 1995: 66.44 seconds
Article 1996: 84.32 seconds
Article 1997: 72.70 seconds
Article 1998: 40.66 seconds
Article 1999: 54.57 seconds
Article 2000: 57.23 seconds
