Model: mistral_7b-instruct.txt
Dataset: NewsRoom.json
Temperature: 0.1
Total inference time: 41481.99 seconds
Average inference time per article: 20.74 seconds
Inference times per article:
Article 1917: 21.07 seconds
Article 1918: 16.36 seconds
Article 1919: 22.11 seconds
Article 1920: 8.36 seconds
Article 1921: 12.51 seconds
Article 1922: 26.49 seconds
Article 1923: 19.78 seconds
Article 1924: 14.60 seconds
Article 1925: 11.72 seconds
Article 1926: 35.75 seconds
Article 1927: 30.65 seconds
Article 1928: 24.03 seconds
Article 1929: 17.77 seconds
Article 1930: 8.90 seconds
Article 1931: 17.96 seconds
Article 1932: 26.21 seconds
Article 1933: 15.87 seconds
Article 1934: 17.62 seconds
Article 1935: 12.56 seconds
Article 1936: 9.11 seconds
Article 1937: 24.26 seconds
Article 1938: 27.81 seconds
Article 1939: 1.66 seconds
Article 1940: 22.48 seconds
Article 1941: 20.27 seconds
Article 1942: 23.58 seconds
Article 1943: 12.64 seconds
Article 1944: 17.66 seconds
Article 1945: 10.57 seconds
Article 1946: 16.54 seconds
Article 1947: 12.61 seconds
Article 1948: 11.19 seconds
Article 1949: 21.52 seconds
Article 1950: 20.01 seconds
Article 1951: 19.97 seconds
Article 1952: 7.02 seconds
Article 1953: 11.67 seconds
Article 1954: 20.19 seconds
Article 1955: 19.04 seconds
Article 1956: 27.32 seconds
Article 1957: 34.55 seconds
Article 1958: 25.47 seconds
Article 1959: 10.94 seconds
Article 1960: 13.27 seconds
Article 1961: 26.52 seconds
Article 1962: 22.12 seconds
Article 1963: 28.19 seconds
Article 1964: 5.40 seconds
Article 1965: 20.82 seconds
Article 1966: 34.50 seconds
Article 1967: 18.12 seconds
Article 1968: 22.90 seconds
Article 1969: 11.71 seconds
Article 1970: 44.24 seconds
Article 1971: 26.96 seconds
Article 1972: 18.70 seconds
Article 1973: 22.55 seconds
Article 1974: 30.33 seconds
Article 1975: 21.91 seconds
Article 1976: 20.06 seconds
Article 1977: 19.83 seconds
Article 1978: 34.43 seconds
Article 1979: 16.73 seconds
Article 1980: 22.35 seconds
Article 1981: 20.37 seconds
Article 1982: 25.28 seconds
Article 1983: 16.89 seconds
Article 1984: 20.46 seconds
Article 1985: 30.33 seconds
Article 1986: 37.78 seconds
Article 1987: 24.88 seconds
Article 1988: 29.72 seconds
Article 1989: 29.59 seconds
Article 1990: 20.77 seconds
Article 1991: 16.19 seconds
Article 1992: 22.01 seconds
Article 1993: 30.20 seconds
Article 1994: 18.83 seconds
Article 1995: 17.02 seconds
Article 1996: 34.89 seconds
Article 1997: 4.50 seconds
Article 1998: 13.94 seconds
Article 1999: 15.82 seconds
Article 2000: 13.61 seconds
